Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1985-01-01,0.0,6.25,5.5416669845581055,6.1875,3.074706792831421,2188800,0.0,0.0
1985-02-01,0.0,6.4375,6.15625,6.4270830154418945,3.193760395050049,1998000,0.0,0.0
1985-03-01,0.0,6.5,6.1875,6.4166669845581055,3.188584566116333,916800,0.0,0.0
1985-04-01,0.0,6.4166669845581055,6.1354169845581055,6.1875,3.074706792831421,1728000,0.0,0.0
1985-05-01,0.0,6.1875,5.8541669845581055,6.1666669845581055,3.0643558502197266,1882800,0.0,0.0
1985-06-01,0.0,6.5208330154418945,6.1458330154418945,6.5104169845581055,3.235173225402832,913200,0.0,0.0
1985-07-01,0.0,6.96875,6.4375,6.90625,3.4318718910217285,1856400,0.0,0.0
1985-08-01,0.0,7.0833330154418945,6.8229169845581055,7.0,3.478456735610962,1590000,0.0,0.0
1985-09-01,0.0,7.0,6.625,6.7916669845581055,3.374932289123535,2287200,0.0,0.0
1985-10-01,0.0,7.1041669845581055,6.8125,7.0625,3.509514331817627,1844400,0.0,0.0
1985-11-01,0.0,7.2916669845581055,6.96875,7.1458330154418945,3.5509250164031982,4213200,0.0,0.0
1985-12-01,0.0,7.5833330154418945,7.1666669845581055,7.5833330154418945,3.7683279514312744,1737600,0.0,0.0
1986-01-01,0.0,7.6041669845581055,7.3541669845581055,7.5104169845581055,3.7320940494537354,1752000,0.0,0.0
1986-02-01,0.0,8.875,7.4375,8.729166984558105,4.337719917297363,2734800,0.0,0.0
1986-03-01,0.0,9.052083015441895,8.375,8.5,4.223837852478027,2082000,0.0,0.0
1986-04-01,0.0,9.083333015441895,8.5,8.958333015441895,4.451594829559326,3048000,0.0,0.0
1986-05-01,0.0,9.020833015441895,8.625,8.833333015441895,4.389481544494629,5011200,0.0,0.0
1986-06-01,0.0,9.010416984558105,8.833333015441895,8.90625,4.425712585449219,1150800,0.0,0.0
1986-07-01,0.0,9.03125,8.416666984558105,8.5,4.223837852478027,2185200,0.0,0.0
1986-08-01,0.0,9.166666984558105,8.4375,9.166666984558105,4.555120944976807,1642800,0.0,0.0
1986-09-01,0.0,9.583333015441895,9.125,9.25,4.596531867980957,976800,0.0,0.0
1986-10-01,0.0,10.333333015441895,9.25,10.25,5.093456745147705,1424400,0.0,0.0
1986-11-01,0.0,10.375,9.958333015441895,10.145833015441895,5.041692733764648,2334000,0.0,0.0
1986-12-01,0.0,10.458333015441895,10.0625,10.375,5.155566215515137,2732400,0.0,0.0
1987-01-01,0.0,12.0,10.375,11.416666984558105,5.673195838928223,1149600,0.0,0.0
1987-02-01,0.0,11.708333015441895,10.833333015441895,11.625,5.776721954345703,1089600,0.070833,0.0
1987-03-01,0.0,11.75,11.25,11.458333015441895,5.729712009429932,1678800,0.0,0.0
1987-04-01,0.0,11.666666984558105,11.125,11.666666984558105,5.833889007568359,1269600,0.0,0.0
1987-05-01,0.0,11.833333015441895,11.0,11.177083015441895,5.589072227478027,1410000,0.070833,0.0
1987-06-01,0.0,12.208333015441895,10.958333015441895,12.104166984558105,6.090726375579834,1286400,0.0,0.0
1987-07-01,0.0,12.75,12.083333015441895,12.5,6.289909839630127,784800,0.0,0.0
1987-08-01,0.0,13.666666984558105,12.5,12.833333015441895,6.457634925842285,1335600,0.070833,0.0
1987-09-01,0.0,12.916666984558105,11.75,12.875,6.5142130851745605,940800,0.0,0.0
1987-10-01,0.0,13.041666984558105,7.9166669845581055,10.0,5.059582233428955,3312000,0.0,0.0
1987-11-01,0.0,10.583333015441895,9.916666984558105,10.416666984558105,5.270397663116455,1666800,0.070833,0.0
1987-12-01,0.0,11.041666984558105,10.166666984558105,10.916666984558105,5.560891628265381,1599600,0.0,0.0
1988-01-01,0.0,11.375,10.333333015441895,10.958333015441895,5.5821099281311035,1875600,0.0,0.0
1988-02-01,10.958333015441895,11.729166984558105,10.958333015441895,11.666666984558105,5.94293737411499,1275600,0.081667,0.0
1988-03-01,11.708333015441895,12.75,11.708333015441895,12.5,6.4125657081604,1234800,0.0,0.0
1988-04-01,12.541666984558105,13.041666984558105,12.166666984558105,12.583333015441895,6.455310821533203,1234800,0.0,0.0
