Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1989-07-01,2.839505910873413,3.259258985519409,2.7654318809509277,3.185184955596924,2.0107040405273438,2592004,0.0,0.0
1989-08-01,3.2098770141601562,3.2345681190490723,3.037036895751953,3.037036895751953,1.9171818494796753,2196114,0.0,0.0
1989-09-01,3.037036895751953,3.185184955596924,3.012346029281616,3.0864200592041016,1.9483569860458374,2037150,0.0,0.0
1989-10-01,3.1111109256744385,3.259258985519409,2.938271999359131,2.938271999359131,1.854835867881775,2008298,0.0,0.0
1989-11-01,2.962963104248047,3.160494089126587,2.9135799407958984,3.1111109256744385,1.963943600654602,436390,0.0,0.0
1989-12-01,3.1111109256744385,3.3333330154418945,2.9135799407958984,3.3333330154418945,2.1042239665985107,640916,0.0,0.0
1990-01-01,3.3333330154418945,3.456789970397949,2.0987648963928223,2.172840118408203,1.3716431856155396,1198801,0.0,0.0
1990-02-01,2.172840118408203,2.5679008960723877,2.1234569549560547,2.3456790447235107,1.4807510375976562,1025665,0.0,0.0
1990-03-01,2.3456790447235107,2.641974925994873,2.3456790447235107,2.4691359996795654,1.5586854219436646,946186,0.0,0.0
1990-04-01,2.4691359996795654,2.7160489559173584,2.4691359996795654,2.7160489559173584,1.7145520448684692,1522298,0.0,0.0
1990-05-01,2.740741014480591,3.012346029281616,2.6913580894470215,2.962963104248047,1.8704216480255127,1046928,0.0,0.0
1990-06-01,2.962963104248047,3.1111109256744385,2.9135799407958984,3.1111109256744385,1.963943600654602,978584,0.0,0.0
1990-07-01,3.0864200592041016,3.160494089126587,3.012346029281616,3.1111109256744385,1.963943600654602,510305,0.0,0.0
1990-08-01,3.0864200592041016,3.1358020305633545,2.19753098487854,2.2716050148010254,1.4339901208877563,1414971,0.0,0.0
1990-09-01,2.2716050148010254,2.3456790447235107,2.1234569549560547,2.172840118408203,1.3716431856155396,548270,0.0,0.0
1990-10-01,2.172840118408203,2.39506196975708,2.0740740299224854,2.2962958812713623,1.449576735496521,1202349,0.0,0.0
1990-11-01,2.3209879398345947,2.444443941116333,2.172840118408203,2.3703699111938477,1.496337652206421,589278,0.0,0.0
1990-12-01,2.444443941116333,2.4691359996795654,2.024691104888916,2.0987648963928223,1.3248823881149292,1163368,0.0,0.0
1991-01-01,2.0740740299224854,2.617284059524536,1.9012349843978882,2.5679008960723877,1.6210321187973022,671798,0.0,0.0
1991-02-01,2.5679008960723877,3.012346029281616,2.543210029602051,3.012346029281616,1.9015954732894897,1328908,0.0,0.0
1991-03-01,3.037036895751953,3.456789970397949,2.8641979694366455,2.962963104248047,1.8704216480255127,947195,0.0,0.0
1991-04-01,2.962963104248047,3.382715940475464,2.9135799407958984,3.3333330154418945,2.1042239665985107,1243858,0.0,0.0
1991-05-01,3.3086419105529785,3.40740704536438,3.2839510440826416,3.40740704536438,2.150984525680542,977573,0.0,0.0
1991-06-01,3.382715940475464,3.975308895111084,3.382715940475464,3.7037041187286377,2.3380274772644043,919353,0.0,0.0
1991-07-01,3.7037041187286377,3.975308895111084,3.456789970397949,3.5061728954315186,2.213331699371338,655091,0.0,0.0
1991-08-01,3.4814810752868652,3.4814810752868652,3.0864200592041016,3.1358020305633545,1.9795291423797607,869738,0.0,0.0
1991-09-01,3.185184955596924,3.185184955596924,2.987653970718384,3.0864200592041016,1.9483569860458374,3389346,0.0,0.0
1991-10-01,3.061728000640869,3.2839510440826416,2.987653970718384,3.1358020305633545,1.9795291423797607,2053859,0.0,0.0
1991-11-01,3.160494089126587,3.259258985519409,2.938271999359131,3.0864200592041016,1.9483569860458374,1001365,0.0,0.0
