Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1985-01-01,0.0,1.75,1.25,1.6875,1.486419677734375,16478400,0.0,0.0
1985-02-01,0.0,1.90625,1.65625,1.8125,1.5965243577957153,25321600,0.0,0.0
1985-03-01,0.0,1.890625,1.71875,1.84375,1.6240507364273071,19093600,0.0,0.0
1985-04-01,0.0,1.875,1.75,1.78125,1.568998098373413,9777600,0.0,0.0
1985-05-01,0.0,2.1875,1.75,2.125,1.871787190437317,30279200,0.0,0.0
1985-06-01,0.0,2.4375,2.09375,2.375,2.091996669769287,22026400,0.0,0.0
1985-07-01,0.0,2.515625,2.203125,2.234375,1.9681291580200195,28287200,0.0,0.0
1985-08-01,0.0,2.265625,1.9375,1.984375,1.7479192018508911,9840000,0.0,0.0
1985-09-01,0.0,2.03125,1.75,1.875,1.6515769958496094,15967200,0.0,0.0
1985-10-01,0.0,1.9375,1.4375,1.53125,1.3487882614135742,27074400,0.0,0.0
1985-11-01,0.0,1.875,1.5,1.734375,1.5277085304260254,20364000,0.0,0.0
1985-12-01,0.0,2.0,1.578125,1.8125,1.5965243577957153,20055200,0.0,0.0
1986-01-01,0.0,1.890625,1.546875,1.625,1.4313665628433228,24341600,0.0,0.0
1986-02-01,0.0,1.859375,1.609375,1.796875,1.582761287689209,16638400,0.0,0.0
1986-03-01,0.0,2.015625,1.71875,1.828125,1.6102877855300903,15700000,0.0,0.0
1986-04-01,0.0,1.890625,1.578125,1.75,1.5414714813232422,27309600,0.0,0.0
1986-05-01,0.0,1.796875,1.578125,1.703125,1.5001827478408813,19064000,0.0,0.0
1986-06-01,0.0,2.09375,1.53125,2.03125,1.7892085313796997,51703200,0.0,0.0
1986-07-01,0.0,2.046875,1.890625,1.890625,1.6653404235839844,25040800,0.0,0.0
1986-08-01,0.0,2.0625,1.859375,2.03125,1.7892085313796997,25274400,0.0,0.0
1986-09-01,0.0,2.140625,2.03125,2.0625,1.8167343139648438,20462400,0.0,0.0
1986-10-01,0.0,2.109375,1.125,1.25,1.1010513305664062,64923200,0.0,0.0
1986-11-01,0.0,1.3125,1.0625,1.125,0.9909462332725525,28088000,0.0,0.0
1986-12-01,0.0,1.140625,0.828125,0.875,0.7707357406616211,46089600,0.0,0.0
1987-01-01,0.0,1.046875,0.875,0.921875,0.8120253682136536,18492000,0.0,0.0
1987-02-01,0.0,1.0,0.90625,0.96875,0.8533146977424622,17323200,0.0,0.0
1987-03-01,0.0,1.171875,0.890625,1.15625,1.0184723138809204,19656800,0.0,0.0
1987-04-01,0.0,1.234375,1.078125,1.171875,1.0322352647781372,14684800,0.0,0.0
1987-05-01,0.0,1.171875,0.96875,1.015625,0.8946042656898499,9566400,0.0,0.0
1987-06-01,0.0,1.015625,0.9375,0.984375,0.8670779466629028,6836800,0.0,0.0
1987-07-01,0.0,1.125,0.96875,1.109375,0.9771829843521118,9975200,0.0,0.0
1987-08-01,0.0,1.1875,0.9375,1.171875,1.0322352647781372,11648800,0.0,0.0
1987-09-01,0.0,1.203125,0.953125,0.984375,0.8670779466629028,4492000,0.0,0.0
1987-10-01,0.0,0.984375,0.4375,0.5625,0.49547311663627625,9739200,0.0,0.0
1987-11-01,0.0,0.578125,0.375,0.484375,0.4266573488712311,21334400,0.0,0.0
1987-12-01,0.0,0.640625,0.421875,0.546875,0.48171019554138184,24314400,0.0,0.0
1988-01-01,0.0,0.609375,0.46875,0.5625,0.49547311663627625,10188000,0.0,0.0
1988-02-01,0.0,0.609375,0.515625,0.53125,0.4679467976093292,12312000,0.0,0.0
1988-03-01,0.0,0.734375,0.515625,0.703125,0.6193411946296692,17927200,0.0,0.0
1988-04-01,0.0,0.75,0.6484379768371582,0.71875,0.6331046223640442,13901600,0.0,0.0
1988-05-01,0.0,0.734375,0.59375,0.671875,0.5918152332305908,7730400,0.0,0.0
1988-06-01,0.0,0.9375,0.703125,0.84375,0.7432098388671875,20944800,0.0,0.0
1988-07-01,0.0,0.875,0.8125,0.828125,0.7294464707374573,4172800,0.0,0.0
1988-08-01,0.0,0.859375,0.703125,0.84375,0.7432098388671875,6368000,0.0,0.0
1988-09-01,0.0,0.90625,0.8125,0.890625,0.7844990491867065,4395200,0.0,0.0
1988-10-01,0.0,1.015625,0.84375,0.84375,0.7432098388671875,9499200,0.0,0.0
1988-11-01,0.0,0.875,0.734375,0.78125,0.6881569623947144,5072000,0.0,0.0
1988-12-01,0.0,0.84375,0.734375,0.78125,0.6881569623947144,11280800,0.0,0.0
1989-01-01,0.0,0.921875,0.765625,0.890625,0.7844990491867065,7373600,0.0,0.0
1989-02-01,0.0,1.15625,0.890625,1.0625,0.9358935952186584,20187200,0.0,0.0
1989-03-01,0.0,1.203125,1.0625,1.109375,0.9771829843521118,11588800,0.0,0.0
1989-04-01,0.0,1.1875,1.109375,1.171875,1.0322352647781372,4145600,0.0,0.0
1989-05-01,0.0,1.203125,1.140625,1.15625,1.0184723138809204,8779200,0.0,0.0
1989-06-01,0.0,1.3125,1.125,1.203125,1.0597620010375977,15076000,0.0,0.0
1989-07-01,0.0,1.4375,1.203125,1.421875,1.2524455785751343,7743200,0.0,0.0
1989-08-01,0.0,1.453125,1.40625,1.421875,1.2524455785751343,5326400,0.0,0.0
1989-09-01,0.0,1.453125,1.375,1.375,1.2111566066741943,7570400,0.025,0.0
1989-10-01,0.0,1.421875,1.0625,1.078125,0.9670421481132507,10392800,0.0,0.0
1989-11-01,0.0,1.109375,0.890625,1.078125,0.9670421481132507,5880000,0.0,0.0
1989-12-01,0.0,1.1875,1.03125,1.15625,1.0371170043945312,5036800,0.0,0.0
1990-01-01,0.0,1.265625,1.109375,1.125,1.0090869665145874,6295200,0.0,0.0
1990-02-01,0.0,1.171875,1.09375,1.125,1.0090869665145874,2324000,0.0,0.0
1990-03-01,0.0,1.125,1.0625,1.0625,0.9530263543128967,1384800,0.0,0.0
1990-04-01,1.0625,1.078125,0.9375,0.953125,0.8549209833145142,4472000,0.0,0.0
1990-05-01,0.96875,1.1875,0.96875,1.1875,1.0651473999023438,15223200,0.0,0.0
1990-06-01,1.1875,1.1875,1.125,1.171875,1.0511326789855957,3947200,0.0,0.0
1990-07-01,1.140625,1.265625,1.140625,1.203125,1.0791624784469604,4622400,0.0,0.0
1990-08-01,1.203125,1.234375,0.890625,0.96875,0.8689359426498413,2833600,0.0,0.0
1990-09-01,0.96875,1.0,0.796875,0.828125,0.7428002953529358,3448800,0.0,0.0
1990-10-01,0.796875,0.890625,0.796875,0.84375,0.7568156719207764,2353600,0.0,0.0
1990-11-01,0.828125,1.0,0.796875,0.890625,0.798860490322113,12710400,0.0,0.0
1990-12-01,0.890625,1.15625,0.890625,1.140625,1.0231022834777832,8940800,0.0,0.0
1991-01-01,1.109375,1.28125,1.015625,1.25,1.121207594871521,8700800,0.0,0.0
1991-02-01,1.28125,1.734375,1.25,1.703125,1.5276458263397217,33831200,0.0,0.0
1991-03-01,1.65625,1.78125,1.578125,1.75,1.5696913003921509,23268800,0.0,0.0
1991-04-01,1.765625,1.859375,1.65625,1.6875,1.5136313438415527,22880800,0.0,0.0
1991-05-01,1.65625,2.0,1.65625,1.875,1.6818116903305054,22501600,0.0,0.0
1991-06-01,1.90625,1.9375,1.609375,1.796875,1.6117368936538696,3638400,0.0,0.0
1991-07-01,1.8125,2.296875,1.8125,2.0625,1.849992275238037,10934400,0.0,0.0
1991-08-01,2.0625,2.09375,1.84375,1.984375,1.7799173593521118,7778400,0.0,0.0
1991-09-01,1.96875,2.109375,1.921875,1.96875,1.765901803970337,7741600,0.0,0.0
1991-10-01,1.953125,2.015625,1.453125,1.625,1.4575700759887695,12450400,0.0,0.0
1991-11-01,1.609375,1.828125,1.34375,1.375,1.233328938484192,6997600,0.0,0.0
1991-12-01,1.359375,1.71875,1.34375,1.71875,1.541661262512207,6937600,0.0,0.0
1992-01-01,1.734375,1.96875,1.515625,1.921875,1.7238572835922241,10291200,0.0,0.0
1992-02-01,1.921875,1.953125,1.765625,1.859375,1.6677972078323364,6488000,0.0,0.0
1992-03-01,1.859375,1.890625,1.59375,1.6875,1.5136313438415527,3632000,0.0,0.0
1992-04-01,1.6875,1.703125,1.40625,1.609375,1.443555474281311,5044800,0.0,0.0
1992-05-01,1.609375,1.765625,1.5625,1.609375,1.443555474281311,2966400,0.0,0.0
1992-06-01,1.625,1.625,1.390625,1.40625,1.2613590955734253,3582400,0.0,0.0
1992-07-01,1.40625,1.578125,1.40625,1.53125,1.3734791278839111,3472800,0.0,0.0
1992-08-01,1.515625,1.6875,1.453125,1.640625,1.4715852737426758,5934400,0.0,0.0
1992-09-01,1.625,1.71875,1.53125,1.65625,1.4856005907058716,3851200,0.0,0.0
1992-10-01,1.65625,1.65625,1.46875,1.53125,1.3734791278839111,7168800,0.0,0.0
1992-11-01,1.5,1.75,1.453125,1.75,1.5696913003921509,7553600,0.0,0.0
1992-12-01,1.734375,1.9375,1.6875,1.765625,1.5837059020996094,4098400,0.0,0.0
1993-01-01,1.78125,2.03125,1.71875,1.890625,1.6958273649215698,4584000,0.0,0.0
1993-02-01,1.921875,2.015625,1.6875,1.828125,1.6397664546966553,3752000,0.0,0.0
1993-03-01,1.8125,1.828125,1.578125,1.671875,1.4996150732040405,3996800,0.0,0.0
1993-04-01,1.703125,1.8125,1.625,1.703125,1.5276458263397217,3676000,0.0,0.0
1993-05-01,1.703125,1.875,1.6875,1.828125,1.6397664546966553,1869600,0.0,0.0
1993-06-01,1.8125,2.15625,1.796875,2.0,1.793932557106018,3372000,0.0,0.0
1993-07-01,2.0,2.15625,1.890625,2.0,1.793932557106018,3316800,0.0,0.0
1993-08-01,2.015625,2.015625,1.8125,1.9375,1.7378718852996826,3671200,0.0,0.0
1993-09-01,1.9375,2.09375,1.859375,2.046875,1.835978388786316,2597600,0.0,0.0
1993-10-01,2.046875,2.65625,2.046875,2.578125,2.312490701675415,6744000,0.0,0.0
1993-11-01,2.578125,2.578125,2.25,2.4375,2.1863553524017334,7066400,0.0,0.0
1993-12-01,2.4375,2.5625,2.359375,2.53125,2.2704455852508545,3871200,0.0,0.0
1994-01-01,2.546875,2.84375,2.390625,2.75,2.466657876968384,7397600,0.0,0.0
1994-02-01,2.78125,3.15625,2.53125,3.109375,2.7890045642852783,5933600,0.0,0.0
1994-03-01,3.140625,3.359375,2.875,2.9375,2.634838819503784,11214400,0.0,0.0
1994-04-01,2.90625,3.125,2.734375,2.984375,2.6768839359283447,5070400,0.0,0.0
1994-05-01,3.0,3.5,2.984375,3.25,2.915140151977539,3761600,0.0,0.0
1994-06-01,3.25,3.359375,3.140625,3.265625,2.9291558265686035,8378400,0.0,0.0
1994-07-01,3.25,3.6875,3.203125,3.46875,3.1113531589508057,5153600,0.0,0.0
1994-08-01,3.46875,3.703125,3.375,3.609375,3.237488269805908,6104000,0.0,0.0
1994-09-01,3.625,3.6875,3.28125,3.53125,3.1674118041992188,2667200,0.0,0.0
1994-10-01,3.5,3.53125,3.0625,3.328125,2.9852161407470703,8561600,0.0,0.0
