Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1985-01-01,9.4074068069458,10.666666984558105,9.148147583007812,10.518519401550293,2.9710850715637207,6647743,0.0,0.0
1985-02-01,10.481480598449707,10.666666984558105,10.11111068725586,10.222222328186035,2.88739275932312,5112792,0.0,0.0
1985-03-01,10.148147583007812,10.481480598449707,9.185185432434082,9.5925931930542,2.709545612335205,4213354,0.087407,0.0
1985-04-01,9.629630088806152,9.814814567565918,9.185185432434082,9.222222328186035,2.627232551574707,3461405,0.0,0.0
1985-05-01,9.185185432434082,10.037036895751953,9.074073791503906,9.740740776062012,2.7749485969543457,3706095,0.0,0.0
1985-06-01,9.740740776062012,10.148147583007812,9.333333015441895,9.925926208496094,2.8277037143707275,4995004,0.087407,0.0
1985-07-01,9.88888931274414,10.0,9.037036895751953,9.518519401550293,2.736675977706909,6843493,0.0,0.0
1985-08-01,9.5925931930542,9.703703880310059,8.925926208496094,9.148147583007812,2.6301894187927246,5038205,0.0,0.0
1985-09-01,9.185185432434082,9.370369911193848,9.037036895751953,9.259259223937988,2.6621344089508057,3818817,0.087407,0.0
1985-10-01,9.333333015441895,9.481480598449707,9.037036895751953,9.222222328186035,2.6770646572113037,3957192,0.0,0.0
1985-11-01,9.185185432434082,10.148147583007812,9.11111068725586,10.037036895751953,2.9135921001434326,6358166,0.0,0.0
1985-12-01,9.962963104248047,11.333333015441895,9.777777671813965,11.296296119689941,3.2791361808776855,7304180,0.087407,0.0
1986-01-01,11.259259223937988,11.296296119689941,10.481480598449707,10.851852416992188,3.1776914596557617,4306844,0.0,0.0
1986-02-01,10.814814567565918,12.074073791503906,10.703703880310059,11.555556297302246,3.3837528228759766,5493492,0.0,0.0
1986-03-01,11.555556297302246,13.333333015441895,11.074073791503906,12.814814567565918,3.7524948120117188,5827279,0.094815,0.0
1986-04-01,12.814814567565918,13.333333015441895,12.11111068725586,13.11111068725586,3.8713324069976807,5805342,0.0,0.0
1986-05-01,13.074073791503906,14.333333015441895,12.740740776062012,14.074073791503906,4.155664920806885,4562667,0.0,0.0
1986-06-01,14.074073791503906,14.259259223937988,13.185185432434082,13.5925931930542,4.0134992599487305,4249806,0.0,0.0
1986-07-01,13.629630088806152,14.148147583007812,12.88888931274414,13.481480598449707,3.9806902408599854,4908944,0.0,0.0
1986-08-01,13.370369911193848,13.703703880310059,12.925926208496094,13.703703880310059,4.046307563781738,4227531,0.0,0.0
1986-09-01,13.370369911193848,13.703703880310059,11.851852416992188,12.296296119689941,3.63073992729187,5082418,0.094815,0.0
1986-10-01,12.370369911193848,13.259259223937988,12.296296119689941,12.88888931274414,3.832230567932129,3198154,0.0,0.0
1986-11-01,12.962963104248047,14.0,12.481480598449707,13.333333015441895,3.9643771648406982,4012878,0.0,0.0
1986-12-01,13.481480598449707,13.925926208496094,12.666666984558105,12.777777671813965,3.799194574356079,5789480,0.094815,0.0
1987-01-01,12.814814567565918,15.11111068725586,12.814814567565918,15.11111068725586,4.524435043334961,5695656,0.0,0.0
1987-02-01,15.037036895751953,15.666666984558105,13.962963104248047,15.074073791503906,4.5133466720581055,4308868,0.0,0.0
1987-03-01,15.11111068725586,16.074073791503906,14.740740776062012,15.037036895751953,4.502254962921143,5332505,0.100741,0.0
1987-04-01,14.925926208496094,16.0,14.666666984558105,15.11111068725586,4.554951190948486,6171531,0.0,0.0
1987-05-01,15.148147583007812,15.833333015441895,14.037036895751953,15.38888931274414,4.638680934906006,5066668,0.0,1.5
1987-06-01,14.944443702697754,17.55555534362793,14.38888931274414,16.5,4.973604202270508,5019300,0.102222,0.0
1987-07-01,16.61111068725586,18.22222137451172,16.11111068725586,18.05555534362793,5.480404853820801,4210200,0.0,0.0
1987-08-01,18.11111068725586,19.72222137451172,17.22222137451172,18.666667938232422,5.665897369384766,5331375,0.0,0.0
1987-09-01,17.333332061767578,18.77777862548828,16.88888931274414,17.94444465637207,5.446679592132568,5532075,0.102222,0.0
1987-10-01,17.833332061767578,18.72222137451172,12.11111068725586,14.666666984558105,4.476288795471191,10808325,0.0,0.0
1987-11-01,14.666666984558105,16.94444465637207,13.38888931274414,14.777777671813965,4.5102009773254395,4980825,0.0,0.0
