Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2000-11-01,2.890625,3.15625,2.65625,2.765625,1.8284944295883179,20092000,0.0,0.0
2000-12-01,2.734375,3.671875,2.515625,3.59375,2.3760106563568115,11434400,0.0,0.0
2001-01-01,3.578125,4.25,2.75,4.21875,2.7892282009124756,33825600,0.0,0.0
2001-02-01,4.224999904632568,4.800000190734863,3.7674999237060547,3.7674999237060547,2.490884304046631,28839200,0.0,0.0
2001-03-01,3.7512500286102295,3.752500057220459,3.2799999713897705,3.6137499809265137,2.389232873916626,57708000,0.0,0.0
2001-04-01,3.5999999046325684,4.056250095367432,2.882499933242798,4.054999828338623,2.680964946746826,187289600,0.0,0.0
2001-05-01,4.09375,4.65625,3.825000047683716,4.381249904632568,2.8966660499572754,96076000,0.0,0.0
2001-06-01,4.381249904632568,4.973750114440918,4.143750190734863,4.756249904632568,3.144596815109253,66676800,0.0,0.0
2001-07-01,4.775000095367432,5.34375,3.9700000286102295,4.721250057220459,3.121457099914551,89540000,0.0,0.0
2001-08-01,4.715000152587891,4.875,4.026249885559082,4.537499904632568,2.9999706745147705,48856800,0.0,0.0
2001-09-01,4.538750171661377,4.65500020980835,2.5,3.3137500286102295,2.1908881664276123,81183200,0.0,0.0
2001-10-01,3.2249999046325684,3.8499999046325684,2.7874999046325684,3.487499952316284,2.30576229095459,81563200,0.0,0.0
2001-11-01,3.518749952316284,4.31125020980835,3.356250047683716,4.125,2.727245330810547,68603200,0.0,0.0
2001-12-01,4.148749828338623,4.918749809265137,4.0,4.872499942779541,3.221456289291382,73916800,0.0,0.0
2002-01-01,4.815000057220459,5.872499942779541,4.683750152587891,5.768750190734863,3.814012289047241,77365600,0.0,0.0
2002-02-01,5.71875,6.349999904632568,5.1875,6.232500076293945,4.120619297027588,63877600,0.0,0.0
2002-03-01,6.206250190734863,6.667500019073486,5.806250095367432,6.338749885559082,4.190868854522705,56208000,0.0,0.0
2002-04-01,6.324999809265137,7.181250095367432,6.003749847412109,7.0,4.628054618835449,59571200,0.0,0.0
2002-05-01,6.96875,7.528749942779541,6.162499904632568,6.53249979019165,4.318965435028076,97640800,0.0,0.0
2002-06-01,6.62375020980835,7.107500076293945,5.875,6.862500190734863,4.537144660949707,115889600,0.0,0.0
2002-07-01,6.861249923706055,6.861249923706055,4.297500133514404,5.699999809265137,3.7685582637786865,111738000,0.0,2.0
2002-08-01,5.697500228881836,7.0625,5.387499809265137,6.15749979019165,4.071033954620361,81646000,0.0,0.0
2002-09-01,6.422500133514404,7.492499828338623,6.224999904632568,6.400000095367432,4.2313642501831055,73033600,0.0,0.0
