Date,Adj Close,Close,High,Low,Open,Volume
,AUDUSD=X,AUDUSD=X,AUDUSD=X,AUDUSD=X,AUDUSD=X,AUDUSD=X
2006-06-01,0.7427765130996704,0.7427765130996704,0.7543753385543823,0.7276961207389832,0.7526719570159912,0
2006-07-01,0.7658727169036865,0.7658727169036865,0.7688758969306946,0.7403020262718201,0.7427765130996704,0
2006-08-01,0.7633005380630493,0.7633005380630493,0.7713074088096619,0.7554011344909668,0.7658727169036865,0
2006-09-01,0.7464914917945862,0.7464914917945862,0.7720219492912292,0.743992269039154,0.7631840109825134,0
2006-10-01,0.7750135660171509,0.7750135660171509,0.775494396686554,0.7417847514152527,0.7464914917945862,0
2006-11-01,0.7885813117027283,0.7885813117027283,0.7903263568878174,0.7617886662483215,0.7750135660171509,0
2006-12-01,0.7888302206993103,0.7888302206993103,4.595165729522705,0.7782101631164551,0.7888923287391663,0
2007-01-01,0.7756748795509338,0.7756748795509338,0.8145976066589355,0.7702973484992981,0.7882705330848694,0
2007-02-01,0.7870917320251465,0.7870917320251465,0.7947230935096741,0.7711883783340454,0.7759758234024048,0
2007-03-01,0.8089306354522705,0.8089306354522705,0.8122817277908325,0.7685213685035706,0.7872775793075562,0
2007-04-01,0.8298754692077637,0.8298754692077637,0.8392078280448914,0.8069722652435303,0.8089306354522705,0
2007-05-01,0.8284317851066589,0.8284317851066589,0.8352823853492737,0.8165932297706604,0.8300132751464844,0
2007-06-01,0.8481764197349548,0.8481764197349548,0.8520790934562683,0.8282259702682495,0.8289124369621277,0
2007-07-01,0.8520064949989319,0.8520064949989319,0.8872327208518982,0.8468117713928223,0.8481764197349548,0
2007-08-01,0.8165265321731567,0.8165265321731567,0.8661758303642273,0.768994152545929,0.8514986634254456,0
2007-09-01,0.8880994319915771,0.8880994319915771,0.8892050385475159,0.8159269094467163,0.8165265321731567,0
2007-10-01,0.9317927956581116,0.9317927956581116,0.9341428875923157,0.875963568687439,0.8881783485412598,0
2007-11-01,0.8855043053627014,0.8855043053627014,0.9397612810134888,0.8681308627128601,0.9316191077232361,0
2007-12-01,0.874278724193573,0.874278724193573,0.8902341723442078,0.8560177683830261,0.8855043053627014,0
2008-01-01,0.8954154849052429,0.8954154849052429,0.9018758535385132,0.8517887592315674,0.874278724193573,0
2008-02-01,0.9297136068344116,0.9297136068344116,0.9499382376670837,0.8888888955116272,0.8959770798683167,0
2008-03-01,0.9138261675834656,0.9138261675834656,0.9470593929290771,0.8958165645599365,0.9317927956581116,0
2008-04-01,0.9437523484230042,0.9437523484230042,0.9538343548774719,0.9059611558914185,0.9071940183639526,0
2008-05-01,0.9555662274360657,0.9555662274360657,0.9653441309928894,0.9280742406845093,0.9333581924438477,0
2008-06-01,0.9580379128456116,0.9580379128456116,0.9668375253677368,0.9331840872764587,0.9548362493515015,0
2008-07-01,0.9405568242073059,0.9405568242073059,0.9843488335609436,0.9402914643287659,0.9546539187431335,0
2008-08-01,0.8571918606758118,0.8571918606758118,0.939937949180603,0.8504847884178162,0.9395847320556641,0
2008-09-01,0.7925814390182495,0.7925814390182495,0.8580744862556458,0.7808839678764343,0.8566043972969055,0
2008-10-01,0.6689858436584473,0.6689858436584473,0.8019246459007263,0.6014675498008728,0.7927699685096741,0
2008-11-01,0.6518055200576782,0.6518055200576782,0.7010164856910706,0.6080136299133301,0.6689858436584473,0
2008-12-01,0.7055171132087708,0.7055171132087708,0.7117944359779358,0.6301197409629822,0.6513809561729431,0
2009-01-01,0.6384880542755127,0.6384880542755127,0.726374626159668,0.6350012421607971,0.7055171132087708,0
2009-02-01,0.6425083875656128,0.6425083875656128,0.6847907900810242,0.6253126263618469,0.6384880542755127,0
2009-03-01,0.6918021440505981,0.6918021440505981,0.7093204259872437,0.6284170150756836,0.6425083875656128,0
2009-04-01,0.7266914248466492,0.7266914248466492,0.7380073666572571,0.6868131756782532,0.6915629506111145,0
2009-05-01,0.8010253310203552,0.8010253310203552,0.807819664478302,0.7254788279533386,0.7271669507026672,0
2009-06-01,0.8061915636062622,0.8061915636062622,0.8265146017074585,0.7791802883148193,0.8010895252227783,0
2009-07-01,0.8356313109397888,0.8356313109397888,0.8356313109397888,0.7704160213470459,0.8060615658760071,0
2009-08-01,0.8428860306739807,0.8428860306739807,0.8454514145851135,0.8214227557182312,0.837520956993103,0
2009-09-01,0.8837825655937195,0.8837825655937195,0.8844078779220581,0.8256275057792664,0.8274036049842834,0
2009-10-01,0.9009820818901062,0.9009820818901062,0.9293680787086487,0.8658758401870728,0.8701705932617188,0
2009-11-01,0.9175995588302612,0.9175995588302612,0.940733790397644,0.8910273313522339,0.9009820818901062,0
2009-12-01,0.898311197757721,0.898311197757721,0.9321401715278625,0.8738967180252075,0.9177680015563965,0
2010-01-01,0.886289119720459,0.886289119720459,0.9328358173370361,0.8785801529884338,0.898311197757721,0
2010-02-01,0.8987956643104553,0.8987956643104553,0.9072763323783875,0.8583691120147705,0.8858180046081543,0
2010-03-01,0.9155831933021545,0.9155831933021545,0.925154983997345,0.8938946723937988,0.8990380167961121,0
2010-04-01,0.9248127341270447,0.9248127341270447,0.9389671087265015,0.913993239402771,0.9158347845077515,0
2010-05-01,0.8465966582298279,0.8465966582298279,0.931011974811554,0.8071677088737488,0.9248127341270447,0
2010-06-01,0.8413259983062744,0.8413259983062744,0.8858965039253235,0.8084728121757507,0.8465966582298279,0
2010-07-01,0.9052231907844543,0.9052231907844543,0.9070295095443726,0.8320159912109375,0.8414674997329712,0
2010-08-01,0.8918219804763794,0.8918219804763794,0.9224241375923157,0.8775778412818909,0.9052231907844543,0
2010-09-01,0.9693679809570312,0.9693679809570312,0.9733307361602783,0.8915039300918579,0.8931760787963867,0
2010-10-01,0.9727626442909241,0.9727626442909241,0.9994003772735596,0.9544716477394104,0.9647853374481201,0
2010-11-01,0.9607070684432983,0.9607070684432983,1.0181018114089966,0.954562783241272,0.9852216839790344,0
2010-12-01,1.0157749652862549,1.0157749652862549,1.0236986875534058,0.9543806314468384,0.9595087766647339,0
2011-01-01,0.9873617887496948,0.9873617887496948,1.0221081972122192,0.9823182821273804,1.0221081972122192,0
2011-02-01,1.01449716091156,1.01449716091156,1.0200022459030151,0.9966115355491638,0.9975062012672424,0
2011-03-01,1.0319172143936157,1.0319172143936157,1.0362050533294678,0.9763718247413635,1.0189317464828491,0
2011-04-01,1.093900442123413,1.093900442123413,1.0965032577514648,1.0290924310684204,1.0336023569107056,0
2011-05-01,1.070297122001648,1.070297122001648,1.1013094186782837,1.0443973541259766,1.0960345268249512,0
2011-06-01,1.0692671537399292,1.0692671537399292,1.0767160654067993,1.0395983457565308,1.0683988332748413,0
2011-07-01,1.1000010967254639,1.1000010967254639,1.1080577373504639,1.052897572517395,1.071604609489441,0
2011-08-01,1.0676004886627197,1.0676004886627197,1.1065741777420044,0.9934432506561279,1.1016855239868164,0
2011-09-01,0.9764671921730042,0.9764671921730042,1.0751993656158447,0.9625565409660339,1.0690041780471802,0
2011-10-01,1.0673953294754028,1.0673953294754028,1.0728347301483154,0.9401147365570068,0.9676794409751892,0
2011-11-01,1.0018032789230347,1.0018032789230347,1.056602120399475,0.9670243859291077,1.0544630289077759,0
2011-12-01,1.0140959024429321,1.0140959024429321,1.0380011796951294,0.9865824580192566,1.025483250617981,0
2012-01-01,1.05860435962677,1.05860435962677,1.068798542022705,1.0147442817687988,1.0220037698745728,0
2012-02-01,1.0799602270126343,1.0799602270126343,1.0855995416641235,1.0579994916915894,1.0587948560714722,0
2012-03-01,1.0351002216339111,1.0351002216339111,1.0817711353302002,1.030598521232605,1.0742753744125366,0
2012-04-01,1.0456314086914062,1.0456314086914062,1.0478994846343994,1.022829532623291,1.0351966619491577,0
2012-05-01,0.9704968333244324,0.9704968333244324,1.0429050922393799,0.9674922823905945,1.0425245761871338,0
2012-06-01,1.024096965789795,1.024096965789795,1.0261988639831543,0.9584970474243164,0.9721007347106934,0
2012-07-01,1.0498688220977783,1.0498688220977783,1.0538963079452515,1.0102745294570923,1.0249052047729492,0
2012-08-01,1.0280978679656982,1.0280978679656982,1.0612894296646118,1.0280133485794067,1.048272967338562,0
2012-09-01,1.0357112884521484,1.0357112884521484,1.0623153448104858,1.0170042514801025,1.0337947607040405,0
2012-10-01,1.0366023778915405,1.0366023778915405,1.0413954257965088,1.0153006315231323,1.0352717638015747,0
2012-11-01,1.0429377555847168,1.0429377555847168,1.0492959022521973,1.0300995111465454,1.037451982498169,0
2012-12-01,1.039198637008667,1.039198637008667,1.0572947263717651,1.0347574949264526,1.0429595708847046,0
2013-01-01,1.0418837070465088,1.0418837070465088,1.0591648817062378,1.0382167100906372,1.0387991666793823,0
2013-02-01,1.0232272148132324,1.0232272148132324,1.0458282232284546,1.018558144569397,1.0432968139648438,0
2013-03-01,1.0408751964569092,1.0408751964569092,1.0498026609420776,1.0117565393447876,1.021826148033142,0
2013-04-01,1.0344042778015137,1.0344042778015137,1.0583914518356323,1.022275447845459,1.0413087606430054,0
2013-05-01,0.9669309854507446,0.9669309854507446,1.0383137464523315,0.9530163407325745,1.0372153520584106,0
2013-06-01,0.9128252267837524,0.9128252267837524,0.9775362610816956,0.9113277792930603,0.9573042392730713,0
2013-07-01,0.9072763323783875,0.9072763323783875,0.9313674569129944,0.8949346542358398,0.9129918813705444,0
