Date,Adj Close,Close,High,Low,Open,Volume
,^TYX,^TYX,^TYX,^TYX,^TYX,^TYX
1985-01-01,11.210000038146973,11.210000038146973,11.699999809265137,11.15999984741211,11.6899995803833,0
1985-02-01,11.899999618530273,11.899999618530273,11.899999618530273,11.239999771118164,11.319999694824219,0
1985-03-01,11.640000343322754,11.640000343322754,11.970000267028809,11.640000343322754,11.819999694824219,0
1985-04-01,11.479999542236328,11.479999542236328,11.75,11.210000038146973,11.649999618530273,0
1985-05-01,10.579999923706055,10.579999923706055,11.390000343322754,10.579999923706055,11.369999885559082,0
1985-06-01,10.470000267028809,10.470000267028809,10.680000305175781,10.229999542236328,10.399999618530273,0
1985-07-01,10.699999809265137,10.699999809265137,10.789999961853027,10.229999542236328,10.4399995803833,0
1985-08-01,10.479999542236328,10.479999542236328,10.770000457763672,10.369999885559082,10.619999885559082,0
1985-09-01,10.569999694824219,10.569999694824219,10.729999542236328,10.399999618530273,10.460000038146973,0
1985-10-01,10.279999732971191,10.279999732971191,10.65999984741211,10.260000228881836,10.550000190734863,0
1985-11-01,9.859999656677246,9.859999656677246,10.239999771118164,9.859999656677246,10.239999771118164,0
1985-12-01,9.270000457763672,9.270000457763672,9.9399995803833,9.270000457763672,9.9399995803833,0
1986-01-01,9.34000015258789,9.34000015258789,9.649999618530273,9.180000305175781,9.279999732971191,0
1986-02-01,8.270000457763672,8.270000457763672,9.319999694824219,8.270000457763672,9.279999732971191,0
1986-03-01,7.440000057220459,7.440000057220459,8.260000228881836,7.440000057220459,8.15999984741211,0
1986-04-01,7.46999979019165,7.46999979019165,7.610000133514404,7.139999866485596,7.46999979019165,0
1986-05-01,7.739999771118164,7.739999771118164,7.739999771118164,7.360000133514404,7.539999961853027,0
1986-06-01,7.239999771118164,7.239999771118164,7.929999828338623,7.239999771118164,7.909999847412109,0
1986-07-01,7.460000038146973,7.460000038146973,7.590000152587891,7.119999885559082,7.210000038146973,0
1986-08-01,7.210000038146973,7.210000038146973,7.570000171661377,7.170000076293945,7.460000038146973,0
1986-09-01,7.599999904632568,7.599999904632568,7.829999923706055,7.230000019073486,7.230000019073486,0
1986-10-01,7.610000133514404,7.610000133514404,7.920000076293945,7.53000020980835,7.570000171661377,0
1986-11-01,7.409999847412109,7.409999847412109,7.639999866485596,7.400000095367432,7.570000171661377,0
1986-12-01,7.489999771118164,7.489999771118164,7.489999771118164,7.289999961853027,7.420000076293945,0
1987-01-01,7.480000019073486,7.480000019073486,7.489999771118164,7.289999961853027,7.440000057220459,0
1987-02-01,7.480000019073486,7.480000019073486,7.639999866485596,7.46999979019165,7.519999980926514,0
1987-03-01,7.809999942779541,7.809999942779541,7.840000152587891,7.440000057220459,7.460000038146973,0
1987-04-01,8.449999809265137,8.449999809265137,8.6899995803833,7.840000152587891,7.889999866485596,0
1987-05-01,8.649999618530273,8.649999618530273,9.069999694824219,8.59000015258789,8.59000015258789,0
1987-06-01,8.510000228881836,8.510000228881836,8.899999618530273,8.399999618530273,8.630000114440918,0
1987-07-01,8.890000343322754,8.890000343322754,8.890000343322754,8.399999618530273,8.489999771118164,0
1987-08-01,9.170000076293945,9.170000076293945,9.180000305175781,8.770000457763672,9.020000457763672,0
1987-09-01,9.789999961853027,9.789999961853027,9.800000190734863,9.239999771118164,9.239999771118164,0
1987-10-01,9.029999732971191,9.029999732971191,10.25,8.9399995803833,9.800000190734863,0
1987-11-01,9.100000381469727,9.100000381469727,9.180000305175781,8.800000190734863,9.130000114440918,0
1987-12-01,8.949999809265137,8.949999809265137,9.449999809265137,8.899999618530273,9.149999618530273,0
1988-01-01,8.420000076293945,8.420000076293945,9.119999885559082,8.420000076293945,8.949999809265137,0
1988-02-01,8.390000343322754,8.390000343322754,8.539999961853027,8.319999694824219,8.420000076293945,0
1988-03-01,8.819999694824219,8.819999694824219,8.829999923706055,8.359999656677246,8.399999618530273,0
1988-04-01,9.109999656677246,9.109999656677246,9.109999656677246,8.739999771118164,8.920000076293945,0
1988-05-01,9.300000190734863,9.300000190734863,9.359999656677246,9.109999656677246,9.170000076293945,0
1988-06-01,8.869999885559082,8.869999885559082,9.15999984741211,8.8100004196167,9.119999885559082,0
1988-07-01,9.229999542236328,9.229999542236328,9.270000457763672,8.84000015258789,8.84000015258789,0
1988-08-01,9.3100004196167,9.3100004196167,9.460000038146973,9.039999961853027,9.170000076293945,0
1988-09-01,8.979999542236328,8.979999542236328,9.3100004196167,8.960000038146973,9.3100004196167,0
1988-10-01,8.739999771118164,8.739999771118164,8.979999542236328,8.739999771118164,8.960000038146973,0
1988-11-01,9.069999694824219,9.069999694824219,9.180000305175781,8.760000228881836,8.760000228881836,0
1988-12-01,9.0,9.0,9.180000305175781,8.920000076293945,9.020000457763672,0
1989-01-01,8.84000015258789,8.84000015258789,9.100000381469727,8.760000228881836,9.09000015258789,0
1989-02-01,9.140000343322754,9.140000343322754,9.180000305175781,8.800000190734863,8.829999923706055,0
1989-03-01,9.109999656677246,9.109999656677246,9.3100004196167,9.050000190734863,9.180000305175781,0
1989-04-01,8.90999984741211,8.90999984741211,9.149999618530273,8.90999984741211,9.069999694824219,0
1989-05-01,8.600000381469727,8.600000381469727,9.119999885559082,8.600000381469727,9.0,0
1989-06-01,8.050000190734863,8.050000190734863,8.609999656677246,8.050000190734863,8.609999656677246,0
1989-07-01,7.920000076293945,7.920000076293945,8.170000076293945,7.920000076293945,8.069999694824219,0
1989-08-01,8.210000038146973,8.210000038146973,8.25,7.829999923706055,7.829999923706055,0
1989-09-01,8.239999771118164,8.239999771118164,8.300000190734863,8.069999694824219,8.140000343322754,0
1989-10-01,7.920000076293945,7.920000076293945,8.220000267028809,7.869999885559082,8.220000267028809,0
1989-11-01,7.900000095367432,7.900000095367432,7.96999979019165,7.869999885559082,7.889999866485596,0
1989-12-01,7.980000019073486,7.980000019073486,8.0,7.829999923706055,7.880000114440918,0
1990-01-01,8.460000038146973,8.460000038146973,8.550000190734863,8.0,8.0,0
1990-02-01,8.539999961853027,8.539999961853027,8.65999984741211,8.359999656677246,8.4399995803833,0
1990-03-01,8.630000114440918,8.630000114440918,8.720000267028809,8.470000267028809,8.609999656677246,0
1990-04-01,9.0,9.0,9.039999961853027,8.520000457763672,8.630000114440918,0
1990-05-01,8.579999923706055,8.579999923706055,9.050000190734863,8.579999923706055,9.039999961853027,0
1990-06-01,8.40999984741211,8.40999984741211,8.5600004196167,8.359999656677246,8.430000305175781,0
1990-07-01,8.420000076293945,8.420000076293945,8.59000015258789,8.399999618530273,8.40999984741211,0
1990-08-01,8.989999771118164,8.989999771118164,9.170000076293945,8.359999656677246,8.359999656677246,0
1990-09-01,8.960000038146973,8.960000038146973,9.180000305175781,8.920000076293945,9.029999732971191,0
1990-10-01,8.779999732971191,8.779999732971191,9.079999923706055,8.739999771118164,8.84000015258789,0
1990-11-01,8.399999618530273,8.399999618530273,8.729999542236328,8.399999618530273,8.699999809265137,0
1990-12-01,8.260000228881836,8.260000228881836,8.369999885559082,8.069999694824219,8.359999656677246,0
1991-01-01,8.210000038146973,8.210000038146973,8.460000038146973,8.109999656677246,8.140000343322754,0
1991-02-01,8.1899995803833,8.1899995803833,8.1899995803833,7.949999809265137,8.09000015258789,0
1991-03-01,8.239999771118164,8.239999771118164,8.420000076293945,8.199999809265137,8.279999732971191,0
1991-04-01,8.199999809265137,8.199999809265137,8.300000190734863,8.109999656677246,8.25,0
1991-05-01,8.260000228881836,8.260000228881836,8.359999656677246,8.140000343322754,8.180000305175781,0
1991-06-01,8.420000076293945,8.420000076293945,8.550000190734863,8.34000015258789,8.34000015258789,0
1991-07-01,8.359999656677246,8.359999656677246,8.529999732971191,8.359999656677246,8.4399995803833,0
1991-08-01,8.0600004196167,8.0600004196167,8.380000114440918,7.989999771118164,8.380000114440918,0
1991-09-01,7.820000171661377,7.820000171661377,8.09000015258789,7.820000171661377,8.050000190734863,0
1991-10-01,7.909999847412109,7.909999847412109,8.100000381469727,7.789999961853027,7.809999942779541,0
1991-11-01,7.940000057220459,7.940000057220459,8.020000457763672,7.800000190734863,7.929999828338623,0
1991-12-01,7.409999847412109,7.409999847412109,7.920000076293945,7.409999847412109,7.920000076293945,0
1992-01-01,7.769999980926514,7.769999980926514,7.789999961853027,7.389999866485596,7.460000038146973,0
1992-02-01,7.800000190734863,7.800000190734863,7.96999979019165,7.739999771118164,7.820000171661377,0
1992-03-01,7.960000038146973,7.960000038146973,8.069999694824219,7.880000114440918,7.900000095367432,0
1992-04-01,8.0600004196167,8.0600004196167,8.100000381469727,7.849999904632568,7.900000095367432,0
1992-05-01,7.840000152587891,7.840000152587891,8.029999732971191,7.769999980926514,8.010000228881836,0
1992-06-01,7.789999961853027,7.789999961853027,7.900000095367432,7.78000020980835,7.900000095367432,0
1992-07-01,7.460000038146973,7.460000038146973,7.760000228881836,7.429999828338623,7.760000228881836,0
1992-08-01,7.420000076293945,7.420000076293945,7.46999979019165,7.320000171661377,7.460000038146973,0
1992-09-01,7.380000114440918,7.380000114440918,7.480000019073486,7.230000019073486,7.380000114440918,0
1992-10-01,7.630000114440918,7.630000114440918,7.659999847412109,7.300000190734863,7.300000190734863,0
1992-11-01,7.590000152587891,7.590000152587891,7.760000228881836,7.510000228881836,7.659999847412109,0
1992-12-01,7.400000095367432,7.400000095367432,7.570000171661377,7.340000152587891,7.570000171661377,0
1993-01-01,7.210000038146973,7.210000038146973,7.480000019073486,7.210000038146973,7.329999923706055,0
1993-02-01,6.900000095367432,6.900000095367432,7.260000228881836,6.829999923706055,7.210000038146973,0
1993-03-01,6.929999828338623,6.929999828338623,6.940000057220459,6.71999979019165,6.829999923706055,0
1993-04-01,6.949999809265137,6.949999809265137,7.059999942779541,6.730000019073486,6.96999979019165,0
1993-05-01,6.980000019073486,6.980000019073486,7.03000020980835,6.800000190734863,6.860000133514404,0
1993-06-01,6.679999828338623,6.679999828338623,6.909999847412109,6.670000076293945,6.880000114440918,0
1993-07-01,6.570000171661377,6.570000171661377,6.710000038146973,6.539999961853027,6.690000057220459,0
1993-08-01,6.090000152587891,6.090000152587891,6.559999942779541,6.090000152587891,6.559999942779541,0
1993-09-01,6.039999961853027,6.039999961853027,6.139999866485596,5.860000133514404,6.090000152587891,0
1993-10-01,5.965000152587891,5.965000152587891,6.019999980926514,5.78000020980835,5.980000019073486,0
1993-11-01,6.285999774932861,6.285999774932861,6.367000102996826,6.019999980926514,6.019999980926514,0
1993-12-01,6.339000225067139,6.339000225067139,6.357999801635742,6.120999813079834,6.301000118255615,0
1994-01-01,6.223999977111816,6.223999977111816,6.414999961853027,6.1479997634887695,6.3460001945495605,0
1994-02-01,6.671000003814697,6.671000003814697,6.741000175476074,6.230999946594238,6.230999946594238,0
1994-03-01,7.125,7.125,7.186999797821045,6.665999889373779,6.691999912261963,0
1994-04-01,7.302000045776367,7.302000045776367,7.440000057220459,7.070000171661377,7.241000175476074,0
1994-05-01,7.434999942779541,7.434999942779541,7.650000095367432,7.218999862670898,7.310999870300293,0
1994-06-01,7.611999988555908,7.611999988555908,7.614999771118164,7.179999828338623,7.455999851226807,0
1994-07-01,7.379000186920166,7.379000186920166,7.741000175476074,7.373000144958496,7.591000080108643,0
1994-08-01,7.440999984741211,7.440999984741211,7.683000087738037,7.335000038146973,7.4029998779296875,0
1994-09-01,7.818999767303467,7.818999767303467,7.872000217437744,7.363999843597412,7.452000141143799,0
1994-10-01,7.961999893188477,7.961999893188477,8.071999549865723,7.794000148773193,7.824999809265137,0
1994-11-01,7.9770002365112305,7.9770002365112305,8.173999786376953,7.927999973297119,7.99399995803833,0
1994-12-01,7.869999885559082,7.869999885559082,8.060999870300293,7.742000102996826,7.99399995803833,0
1995-01-01,7.690000057220459,7.690000057220459,7.955999851226807,7.690000057220459,7.881999969482422,0
1995-02-01,7.445000171661377,7.445000171661377,7.765999794006348,7.445000171661377,7.676000118255615,0
1995-03-01,7.429999828338623,7.429999828338623,7.658999919891357,7.276000022888184,7.46999979019165,0
1995-04-01,7.333000183105469,7.333000183105469,7.442999839782715,7.28000020980835,7.442999839782715,0
1995-05-01,6.644000053405762,6.644000053405762,7.35099983215332,6.644000053405762,7.3379998207092285,0
1995-06-01,6.624000072479248,6.624000072479248,6.74399995803833,6.427000045776367,6.6620001792907715,0
1995-07-01,6.855000019073486,6.855000019073486,6.9720001220703125,6.448999881744385,6.627999782562256,0
1995-08-01,6.644999980926514,6.644999980926514,7.005000114440918,6.627999782562256,6.855000019073486,0
1995-09-01,6.48199987411499,6.48199987411499,6.714000225067139,6.429999828338623,6.6519999504089355,0
1995-10-01,6.316999912261963,6.316999912261963,6.498000144958496,6.263999938964844,6.484000205993652,0
1995-11-01,6.131999969482422,6.131999969482422,6.368000030517578,6.117000102996826,6.335000038146973,0
1995-12-01,5.948999881744385,5.948999881744385,6.241000175476074,5.948999881744385,6.125,0
1996-01-01,6.0229997634887695,6.0229997634887695,6.184999942779541,5.918000221252441,5.953000068664551,0
1996-02-01,6.492000102996826,6.492000102996826,6.543000221252441,6.005000114440918,6.041999816894531,0
1996-03-01,6.678999900817871,6.678999900817871,6.809000015258789,6.329999923706055,6.422999858856201,0
1996-04-01,6.876999855041504,6.876999855041504,6.992000102996826,6.609000205993652,6.660999774932861,0
1996-05-01,6.991000175476074,6.991000175476074,7.117000102996826,6.763999938964844,6.921000003814697,0
1996-06-01,6.8979997634887695,6.8979997634887695,7.208000183105469,6.873000144958496,7.021999835968018,0
1996-07-01,6.966000080108643,6.966000080108643,7.23199987411499,6.8979997634887695,6.908999919891357,0
1996-08-01,7.10699987411499,7.10699987411499,7.132999897003174,6.668000221252441,6.954999923706055,0
1996-09-01,6.922999858856201,6.922999858856201,7.216000080108643,6.835999965667725,7.1519999504089355,0
1996-10-01,6.650000095367432,6.650000095367432,6.926000118255615,6.625999927520752,6.922999858856201,0
1996-11-01,6.3520002365112305,6.3520002365112305,6.695000171661377,6.3520002365112305,6.620999813079834,0
1996-12-01,6.635000228881836,6.635000228881836,6.693999767303467,6.308000087738037,6.368000030517578,0
1997-01-01,6.796999931335449,6.796999931335449,6.961999893188477,6.61299991607666,6.631999969482422,0
1997-02-01,6.7870001792907715,6.7870001792907715,6.831999778747559,6.499000072479248,6.781000137329102,0
1997-03-01,7.10099983215332,7.10099983215332,7.10099983215332,6.798999786376953,6.827000141143799,0
1997-04-01,6.951000213623047,6.951000213623047,7.184000015258789,6.914999961853027,7.0980000495910645,0
1997-05-01,6.913000106811523,6.913000106811523,7.064000129699707,6.848999977111816,6.946000099182129,0
1997-06-01,6.794000148773193,6.794000148773193,6.931000232696533,6.629000186920166,6.8979997634887695,0
1997-07-01,6.294000148773193,6.294000148773193,6.798999786376953,6.284999847412109,6.7870001792907715,0
1997-08-01,6.60099983215332,6.60099983215332,6.758999824523926,6.27400016784668,6.2789998054504395,0
1997-09-01,6.4070000648498535,6.4070000648498535,6.690000057220459,6.307000160217285,6.623000144958496,0
1997-10-01,6.144000053405762,6.144000053405762,6.4720001220703125,6.0929999351501465,6.379000186920166,0
1997-11-01,6.035999774932861,6.035999774932861,6.257999897003174,6.006999969482422,6.189000129699707,0
1997-12-01,5.925000190734863,5.925000190734863,6.1570000648498535,5.85099983215332,6.03000020980835,0
1998-01-01,5.804999828338623,5.804999828338623,5.9770002365112305,5.6620001792907715,5.920000076293945,0
1998-02-01,5.918000221252441,5.918000221252441,6.011000156402588,5.7769999504089355,5.815999984741211,0
